6	29873
12	29964
18	30041
6	30223
12	30304
18	30375
8	30675
6	28600
12	29833
18	29883
6	29122
12	29183
18	29234
23	29290
29	29361
35	29422
40	29503
46	29574
52	29655
58	29726
63	29807
69	29878
75	29959
81	30030
86	30101
92	30178
98	30259
103	30320
109	30365
115	30431
121	30502
126	30558
132	30609
138	30659
143	30720
149	30771
155	30817
161	30872
166	30923
172	30974
178	31035
184	31080
189	31131
195	31167
201	31192
206	31238
212	31278
218	31309
224	31349
229	31400
235	26155
241	31476
247	31517
252	31552
258	31573
264	31613
269	31659
275	31689
281	31730
287	31755
292	31781
294	31801
300	31826
305	31852
311	31887
317	31928
322	31958
328	31983
334	29503
340	32054
345	32075
351	32100
357	32136
363	32156
368	32176
374	32207
380	32242
385	32262
391	32303
397	32313
403	32344
408	32374
414	32394
420	32420
426	32445
431	32460
437	32476
443	32506
448	32531
454	32536
460	32557
466	32597
471	32612
477	28022
483	32648
488	32678
494	32689
500	32709
506	32744
511	32755
517	-32766
523	-32736
529	-32731
534	-32695
540	-32695
546	-32665
551	-32634
557	-32629
563	-32604
569	-32619
574	-32609
580	-32573
586	-32573
587	-32563
593	-32553
599	-32543
605	-32533
610	-32513
616	-32502
622	-32482
627	-32472
633	-32457
639	-32431
645	-32431
650	-32416
656	-32401
662	26495
668	-32371
673	-32360
679	-32386
685	-32330
690	-32320
696	-32300
702	-32269
708	-32274
713	-32264
719	-32249
725	-32239
731	-32234
736	-32213
742	-32208
748	-32193
753	-32178
759	-32147
765	-32147
771	-32137
776	-32127
782	-32117
788	-32117
794	-32102
799	-32097
805	-32076
811	-32076
816	-32061
822	-32051
828	-32046
834	-32036
839	-32021
845	-32026
851	-32021
857	-32015
862	-32010
868	-32015
874	-31995
879	-31990
881	-32000
887	-31975
892	-31970
898	-31955
904	-31950
910	-31934
915	-31934
921	-31929
927	-31919
933	-31909
938	-31899
944	-31894
950	-31889
955	-31878
961	-31878
967	-31868
973	-31863
978	-31853
984	-31828
990	-31833
996	-31818
1001	-31818
1007	-31802
1013	-31802
1019	-31797
1024	-31792
1030	-31772
1036	-31777
1041	-31767
1047	-31762
1053	-31752
1059	-31757
1064	-31747
1070	-31731
1076	-31731
1082	-31726
1087	-31721
1093	-31721
1099	-31711
1104	-31701
1110	-31701
1116	-31701
1122	-31691
1127	-31686
1133	-31681
1139	-31681
1145	-31681
1150	-31670
1156	-31670
1162	-31655
1167	-31655
1173	26556
1175	-31640
1180	-31655
1186	-31650
1192	-31650
1198	-31655
1203	-31645
1209	-31650
1215	-31655
1221	-31640
1226	-31640
1232	-31635
1238	-31640
1243	-31630
1249	-31620
1255	-31630
1261	-31630
1266	-31620
1272	-31605
1278	-31615
1284	-31615
1289	-31605
1295	-31599
1301	-31599
1306	-31605
1312	-31589
1318	-31589
1324	-31584
1329	-31584
1335	-31579
1341	-31574
1347	-31569
1352	-31564
1358	-31584
1364	29797
1369	-31559
1375	-31589
1381	-31569
1387	-31564
1392	-31549
1398	-31559
1404	-31549
1410	-31549
1415	-31518
1421	-31549
1427	-31539
1432	-31528
1438	-31549
1444	-31539
1450	-31528
1455	-31528
1461	-31539
1467	-31523
1468	-31523
1474	-31534
1480	-31528
1486	-31523
1491	-31523
1497	-31539
1503	-31539
1508	-31539
1514	-31539
1520	-31539
1526	-31528
1531	-31539
1537	-31534
1543	-31539
1549	-31528
1554	-31534
1560	-31528
1566	-31534
1571	-31534
1577	-31534
1583	-31528
1589	-31518
1594	-31528
1600	-31503
1606	-31518
1612	-31518
1617	-31508
1623	-31513
1629	-31528
1634	-31518
1640	-31523
1646	-31518
1652	-31518
1657	-31508
1663	-31508
1669	-31513
1675	-31508
1680	-31518
1686	-31518
1692	-31508
1697	-31498
1703	-31518
1709	-31513
1715	-31503
1720	-31513
1726	-31498
1732	-31503
1738	-31493
1743	-31503
1749	27068
1755	-31498
1760	-31498
1762	-31493
1768	-31498
1773	-31498
1779	-31498
1785	-31498
1791	-31493
1796	-31508
1802	-31508
1808	-31488
1814	-31498
1819	-31498
1825	-31508
1831	-31503
1836	-31503
1842	-31508
1848	-31498
1854	-31503
1859	-31498
1865	-31513
1871	-31503
1877	-31508
1882	-31508
1888	-31518
1894	-31518
1899	-31523
1905	-31528
1911	-31518
1917	-31518
1922	-31528
1928	-31534
