6	90922
12	90920
18	90924
6	90918
12	90917
18	90915
8	90922
6	90738
12	90905
18	90906
6	90840
12	90845
18	90838
23	90840
29	90844
35	90838
40	90849
46	90841
52	90841
58	90842
63	90836
69	90842
75	90839
81	90834
86	90838
92	90832
98	90834
103	90831
109	90834
115	90835
121	90827
126	90832
132	90839
138	90840
144	90837
149	90838
155	90832
161	90829
166	90824
172	90831
178	90833
184	90831
189	90832
195	90828
201	90832
206	90826
212	90832
218	90830
224	90827
229	90828
235	90112
241	90830
247	90830
252	90829
258	90826
264	90831
269	90826
275	90842
281	90830
287	90822
292	90825
294	90823
300	90826
305	90829
311	90823
317	90843
323	90832
328	90827
334	90478
340	90828
345	90825
351	90826
357	90822
363	90825
368	90827
374	90832
380	90828
386	90822
391	90822
397	90814
403	90827
408	90823
414	90820
420	90826
426	90824
431	90820
437	90819
443	90815
448	90821
454	90822
460	90822
466	90824
471	90820
477	90205
483	90822
489	90821
494	90822
500	90825
506	90824
511	90825
517	90824
523	90823
529	90815
534	90820
540	90825
546	90838
552	90822
557	90820
563	90838
569	90821
574	90820
580	90822
586	90825
587	90823
593	90822
599	90823
605	90824
610	90827
616	90831
622	90831
628	90838
633	90835
639	90830
645	90827
650	90834
656	90825
662	89939
668	90829
673	90836
679	90827
685	90832
690	90836
696	90833
702	90849
708	90831
713	90826
719	90831
725	90824
731	90828
736	90833
742	90834
748	90827
753	90832
759	90825
765	90839
771	90832
776	90833
782	90829
788	90835
794	90831
799	90832
805	90832
811	90829
817	90825
822	90832
828	90836
834	90828
839	90828
845	90813
851	90819
857	90825
862	90820
868	90820
874	90820
880	90817
881	90827
887	90822
892	90826
898	90822
904	90826
910	90825
915	90819
921	90817
927	90821
933	90825
938	90815
944	90830
950	90817
955	90821
961	90818
967	90822
973	90817
978	90819
984	90819
990	90816
996	90821
1001	90821
1007	90825
1013	90825
1019	90820
1024	90818
1030	90824
1036	90823
1041	90822
1047	90825
1053	90815
1059	90820
1064	90821
1070	90821
1076	90812
1082	90813
1087	90813
1093	90816
1099	90818
1104	90816
1110	90816
1116	90816
1122	90823
1127	90818
1133	90816
1139	90825
1145	90828
1150	90817
1156	90826
1162	90817
1167	90817
1173	89831
1175	90827
1180	90814
1186	90817
1192	90817
1198	90817
1203	90818
1209	90817
1215	90817
1221	90819
1226	90816
1232	90822
1238	90819
1243	90820
1249	90816
1255	90814
1261	90814
1266	90813
1272	90815
1278	90816
1284	90819
1289	90823
1295	90818
1301	90818
1306	90812
1312	90814
1318	90814
1324	90815
1329	90812
1335	90815
1341	90813
1347	90811
1352	90823
1358	90815
1364	90250
1370	90815
1375	90820
1381	90817
1387	90812
1392	90819
1398	90818
1404	90819
1410	90819
1415	90818
1421	90817
1427	90821
1433	90822
1438	90825
1444	90818
1450	90819
1455	90819
1461	90821
1467	90823
1468	90817
1474	90821
1480	90828
1486	90817
1491	90823
1497	90821
1503	90818
1509	90827
1514	90824
1520	90821
1526	90822
1531	90815
1537	90816
1543	90827
1549	90825
1554	90821
1560	90822
1566	90821
1571	90827
1577	90827
1583	90828
1589	90824
1594	90819
1600	90823
1606	90812
1612	90818
1617	90828
1623	90830
1629	90822
1635	90824
1640	90823
1646	90821
1652	90818
1657	90819
1663	90822
1669	90824
1675	90828
1680	90818
1686	90818
1692	90825
1698	90821
1703	90818
1709	90824
1715	90820
1720	90818
1726	90821
1732	90817
1738	90821
1743	90823
1749	89886
1755	90823
1761	90826
1762	90821
1768	90818
1774	90818
1779	90826
1785	90815
1791	90821
1796	90813
1802	90819
1808	90819
1814	90821
1819	90815
1825	90813
1831	90814
1837	90811
1842	90813
1848	90815
1854	90811
1859	90815
1865	90813
1871	90820
1877	90802
1882	90813
1888	90812
1894	90812
1900	90811
1905	90814
1911	90812
1917	90815
1922	90816
1928	90810
1934	90811
1940	90819
1945	90807
1951	90806
1957	90812
1963	90807
1968	90808
1974	90812
1980	90809
1985	90808
1991	90809
1997	90807
2003	90817
2008	90816
2014	90808
2020	90814
2026	90812
2031	90807
2037	90815
2043	90806
2048	90804
2054	90811
2056	90812
2061	90805
2067	90803
2073	90806
2079	90799
2084	90666
2090	90808
2096	90812
2102	90808
2107	90806
2113	90811
2119	90812
2124	90801
2130	90795
2136	90789
2142	90718
2147	90727
2153	90719
2159	90753
2165	90780
2170	90788
2176	90797
2182	90811
2187	90805
2193	90798
2199	90810
2205	90807
2210	90806
2216	90807
2222	90685
2228	90499
2233	90269
2239	90024
2245	89713
2250	89444
2256	89149
2262	88855
2268	88592
2273	88353
2279	88094
2285	87817
2291	87557
2296	87275
2302	87006
2308	86798
2313	86521
2319	86264
2325	86003
2331	85743
2336	85481
2342	85213
2348	85020
2349	84953
2355	84676
2361	84426
2367	84172
2372	83922
2378	83662
2384	83402
2389	83142
2395	82879
2401	82606
2407	82349
2412	82076
2418	81834
2424	81557
2430	81306
2435	81043
2441	80790
2447	80536
2452	80287
2458	80028
2464	79751
2470	79490
2475	79257
2481	79004
2487	78750
2493	78470
2498	78209
2504	77965
2510	77733
2515	77483
2521	77224
2527	76977
2533	76706
2538	76459
2544	76195
2550	75931
2556	75654
2561	75402
2567	75138
2573	74868
2578	74612
2584	74353
2590	74108
2596	73869
2601	73626
2607	73389
2613	73135
2619	72907
2624	72654
2630	72447
2636	72194
2641	71950
2643	71884
2649	71663
2654	71423
2660	71159
2666	70935
2672	70712
2677	70464
2683	70234
2689	69996
2695	69750
2700	69504
2706	69260
2712	69009
2717	68783
2723	68564
2729	68331
2735	68115
2740	67893
2746	67654
2752	67451
2758	67215
2763	67003
2769	66760
2775	66546
2780	66322
2786	66095
2792	65895
2798	65685
2803	65466
2809	65227
2815	65009
2821	64758
2826	64489
2832	64265
2838	64039
2843	63832
2849	63622
2855	63390
2861	63177
2866	62984
2872	62763
2878	62548
2883	62332
2889	62114
2895	61894
2901	61674
2906	61468
2912	61245
2918	61020
2924	60798
2929	60581
2935	60357
2937	60285
2942	60065
2948	59852
2954	59640
2959	59421
2965	59214
2971	59025
2977	58803
2982	58581
2988	58370
2994	58160
3000	57917
3005	57673
3011	57468
3017	57263
3022	57073
3028	56872
3034	56676
3040	56473
3045	56269
3051	56090
3057	55942
3063	55763
3068	55587
3074	55401
3080	55191
3085	55010
3091	54777
3097	54553
3103	54333
3108	54113
3114	53894
3120	53684
3125	53469
3131	53261
3137	53044
3143	52843
3148	52643
3154	52471
3160	52268
3166	52067
3171	51878
3177	51683
3183	51491
3188	51285
3194	51099
3200	50924
3206	50718
3211	50540
3217	50343
3223	50138
3228	49944
3230	49890
3236	49711
3241	49523
3247	49326
3253	49128
3259	48935
3264	48749
3270	48540
3276	48364
3282	48178
3287	47980
3293	47792
3299	47629
3304	47463
3310	47263
3316	47111
3322	46920
3327	46762
3333	46599
3339	46412
3345	46235
3350	46052
3356	45873
3362	45690
3367	45502
3373	45339
3379	45153
3385	44979
3390	44808
3396	44626
3402	44446
3408	44264
3413	44095
3419	43922
3425	43738
3430	43567
3436	43391
3442	43225
3448	43049
3453	42866
3459	42679
3465	42495
3471	42326
3476	42132
3482	41988
3488	41943
3493	41882
3499	41783
3505	41714
3511	41632
3516	41537
3522	41466
3524	41449
3529	41369
3535	41292
3541	41212
3547	41136
3552	41067
3558	40990
3564	40927
3569	40833
3575	40724
3581	40608
3587	40513
3592	40444
3598	40356
3604	40264
3610	40164
3615	40049
3621	39955
3627	39864
3632	39766
3638	39663
3644	39565
3650	39475
3655	39361
3661	39280
3667	39169
3673	39058
3678	38977
3684	38879
3690	38752
3695	38681
3701	38612
3707	38548
3713	38497
3718	38441
3724	38383
3730	38339
3736	38296
3741	38235
3747	38180
3753	38126
3758	38082
3764	38032
3770	37980
3776	37928
3781	37868
3787	37799
3793	37730
3799	37642
3804	37562
3810	37471
3816	37405
3817	37395
3823	37327
3829	37275
3834	37209
3840	37143
3846	37079
3852	37013
3857	36949
3863	36892
3869	36836
3875	36765
3880	36710
3886	36650
3892	36595
3897	36539
3903	36474
3909	36427
3915	36359
3920	36301
3926	36238
3932	36186
3938	36133
3943	36076
3949	35999
3955	35911
3960	35824
3966	35728
3972	35637
3978	35577
3983	35521
3989	35472
3995	35426
4001	35371
4006	35308
4012	35245
4018	35188
4023	35128
4029	35070
4035	35009
4041	34938
4046	34864
4052	34804
4058	34735
4064	34672
4069	34601
4075	34512
4081	34422
4086	34313
4092	34195
4098	34098
4104	34005
4109	33919
4111	33894
4117	33792
4122	33689
4128	33584
4134	33502
4140	33383
4145	33270
4151	33179
4157	33110
4162	33044
4168	32953
4174	32854
4180	32767
4185	32694
4191	32612
4197	32526
4203	32424
4208	32305
4214	32236
4220	32160
4225	32047
4231	31978
4237	31904
4243	31850
4248	31787
4254	31708
4260	31614
4266	31462
4271	31494
4277	31432
4283	31382
4288	31328
4294	31267
4300	31210
4306	31153
4311	31099
4317	31039
4323	30968
4329	30899
4334	30845
4340	30758
4346	30672
4351	30598
4357	30530
4363	30434
4369	30339
4374	30254
4380	30155
4386	30068
4392	29991
4397	29942
4403	29866
4405	29846
4410	29748
4416	29668
4422	29587
4427	29540
4433	29441
4439	29366
4445	29314
4450	29276
4456	29209
4462	29130
4468	28989
4473	29001
4479	28950
4485	28895
4490	28855
4496	28814
4502	28760
4508	28669
4513	28612
4519	28548
4525	28474
4531	28398
4536	28332
4542	28256
4548	28210
4553	28162
4559	28113
4565	28053
4571	27969
4576	27887
4582	27818
4588	27776
4594	27708
4599	27642
4605	27580
4611	27528
4616	27474
4622	27423
4628	27374
4634	27331
4639	27285
4645	27222
4651	27166
4657	27126
4662	27063
4668	27011
4674	26966
4679	26887
4685	26846
4691	26771
4697	26706
4698	26683
4704	26610
4710	26559
4715	26483
4721	26442
4727	26386
4733	26354
4738	26303
4744	26279
4750	26240
4755	26194
4761	26149
4767	26114
4773	26074
4778	26032
4784	25954
4790	25916
4796	25917
4801	25874
4807	25842
4813	25797
4818	25749
4824	25662
4830	25564
4836	25464
4841	25374
4847	25290
4853	25214
4859	25121
4864	25027
4870	24924
4876	24820
4881	24742
4887	24653
4893	24544
4899	24452
4904	24357
4910	24273
4916	24189
4922	24083
4927	23977
4933	23882
4939	23787
4944	23697
4950	23616
4956	23574
4962	23515
4967	23453
4973	23408
4979	23360
4985	23303
4990	23250
4992	23238
4998	23196
5003	23156
5009	23105
5015	23055
5020	23010
5026	22948
5032	22898
5038	22857
5043	22807
5049	22762
5055	22706
5061	22655
5066	22615
5072	22578
5078	22519
5083	22459
5089	22429
5095	22387
5101	22333
5106	22282
5112	22232
5118	22146
5124	22139
5129	22083
5135	22046
5141	21996
5146	21951
5152	21903
5158	21803
5164	21804
5169	21748
5175	21703
5181	21658
5187	21602
5192	21557
5198	21515
5204	21467
5209	21422
5215	21372
5221	21333
5227	21266
5232	21218
5238	21165
5244	21104
5250	21042
5255	20970
5261	20909
5267	20869
5272	20803
5278	20753
5284	20708
5285	20702
5291	20654
5297	20609
5303	20559
5308	20525
5314	20481
5320	20430
5326	20353
5331	20327
5337	20289
5343	20243
5349	20196
5354	20148
5360	20101
5366	20051
5371	20006
5377	19967
5383	19925
5389	19869
5394	19827
5400	19783
5406	19735
5412	19685
5417	19646
5423	19601
5429	19556
5434	19498
5440	19425
5446	19433
5452	19388
5457	19349
5463	19310
5469	19265
5475	19220
5480	19178
5486	19136
5492	19094
5498	19003
5503	18991
5509	18955
5515	18910
5520	18863
5526	18810
5532	18763
5538	18713
5543	18674
5549	18635
5555	18590
5561	18546
5566	18507
5572	18470
5578	18420
5579	18418
5585	18362
5591	18317
5596	18273
5602	18231
5608	18195
5614	18150
5619	18111
5625	18067
5631	18025
5637	17986
5642	17944
5648	17902
5654	17858
5659	17819
5665	17783
5671	17713
5677	17689
5682	17655
5688	17600
5694	17564
5700	17522
5705	17469
5711	17436
5717	17400
5723	17350
5728	17312
5734	17270
5740	17234
5745	17181
5751	17145
5757	17106
5763	17067
5768	17028
5774	16984
5780	16954
5786	16917
5791	16868
5797	16829
5803	16790
5808	16740
5814	16701
5820	16654
5826	16624
5831	16574
5837	16530
5843	16491
5849	16452
5854	16397
5860	16364
5866	16325
5872	16289
5873	16278
5879	16237
5885	16198
5890	16154
5896	16118
5902	16071
5907	16030
5913	15991
5919	15949
5925	15916
5930	15865
5936	15833
5942	15794
5948	15747
5953	15717
5959	15678
5965	15634
5970	15595
5976	15556
5982	15512
5988	15487
5993	15454
5999	15421
6005	15377
6011	15341
6016	15308
6022	15269
6028	15236
6033	15203
6039	15167
6045	15132
6051	15092
6056	15065
6062	15029
6068	14987
6074	14959
6079	14932
6085	14890
6091	14863
6096	14835
6102	14804
6108	14766
6114	14736
6119	14708
6125	14675
6131	14633
6137	14603
6142	14572
6148	14536
6154	14509
6159	14478
6165	14448
6167	14429
6172	14404
6178	14373
6184	14338
6190	14308
6195	14272
6201	14247
6207	14206
6213	14172
6218	14137
6224	14112
6230	14081
6236	14043
6241	14015
6247	13988
6253	13944
6258	13908
6264	13878
6270	13834
6276	13806
6281	13774
6287	13735
6293	13694
6299	13664
6304	13621
6310	13577
6316	13547
6321	13511
6327	13478
6333	13445
6339	13420
6344	13385
6350	13341
6356	13319
6362	13283
6367	13242
6373	13204
6379	13176
6384	13146
6390	13108
6396	13067
6402	13031
6407	12996
6413	12955
6419	12912
6425	12868
6430	12832
6436	12794
6442	12751
6447	12723
6453	12685
6459	12658
6460	12639
6466	12611
6472	12576
6478	12548
6483	12500
6489	12458
6495	12423
6501	12382
6506	12363
6512	12319
6518	12287
6523	12246
6529	12202
6535	12167
6541	12118
6546	12057
6552	12042
6558	12011
6564	11974
6569	11925
6575	11892
6581	11852
6586	11813
6592	11775
6598	11735
6604	11705
6609	11664
6615	11639
6621	11591
6627	11555
6632	11504
6638	11468
6644	11446
6649	11403
6655	11374
6661	11338
6667	11313
6672	11276
6678	11251
6684	11213
6690	11178
6695	11140
6701	11116
6707	11091
6712	11053
6718	11021
6724	10999
6730	10967
6735	10950
6741	10896
6747	10891
6753	10861
6754	10855
6760	10815
6766	10790
6771	10765
6777	10741
6783	10719
6788	10692
6794	10665
6800	10643
6806	10618
6811	10586
6817	10559
6823	10531
6829	10510
6834	10477
6840	10450
6846	10409
6851	10385
6857	10363
6863	10339
6869	10306
6874	10276
6880	10249
6886	10219
6892	10195
6897	10163
6903	10133
6909	10100
6914	10081
6920	10044
6926	10016
6932	9987
6937	9936
6943	9906
6949	9877
6955	9844
6960	9806
6966	9779
6972	9731
6977	9715
6983	9688
6989	9650
6995	9620
7000	9593
7006	9572
7012	9540
7018	9510
7023	9494
7029	9456
7035	9426
7040	9394
7046	9370
7048	9367
7053	9338
7059	9311
7065	9284
7071	9252
7076	9225
7082	9187
7088	9171
7094	9147
7099	9114
7105	9090
7111	9058
7116	9031
7122	9007
7128	8980
7134	8956
7139	8924
7145	8902
7151	8886
7157	8856
7162	8838
7168	8811
7174	8797
7179	8773
7185	8746
7191	8735
7197	8709
7202	8700
7208	8676
7214	8663
7220	8641
7225	8620
7231	8612
7237	8590
7242	8569
